id,listing_number,host_id,host_name,city,price_clean,estimated_revenue,customer_count_num,total_reviewers_number,room_type,price,host_certification,host_response_rate_pct,host_acceptance_rate_pct,bathrooms_num,bedrooms_num,beds_num,accommodates_num,reply_time_category,area,guest_favourite
57737,43,102664004,Megan,Sydney,195,0,0,8,Hotel Room,195,1,1,0.71204387,1,1,2,3,Unknown,North America,0
57739,1,71618436,Garry,Sydney,1250,0,0,3,Hotel Room,1250,1,1,0.71204387,4,4,0,7,Unknown,North America,0
57740,3,91568373,Vanessa,Sydney,350,0,0,189,Hotel Room,350,1,1,0.71204387,1,1,1,4,Unknown,North America,0
57741,1,3570687,Trish,Sydney,929,0,0,5,Hotel Room,929,1,1,1,3,5,7,7,Unknown,North America,0
57742,1,35582,Michael,Sydney,200,1200,6,1,Hotel Room,200,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
57743,5,411771291,Leo And Ria,Sydney,68,0,0,4,Private Room,68,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57744,1,515918576,Mary,Sydney,246,0,0,26,Hotel Room,246,0,1,0.71204387,1,1,1,2,Unknown,North America,0
57745,3,161676430,J N J,Sydney,156,0,0,100,Hotel Room,156,1,1,1,1,1,2,4,Unknown,North America,0
57746,2,549532622,Thomas,Sydney,542,0,0,4,Hotel Room,542,1,0.817240899,1,1,2,3,6,Unknown,North America,0
57747,1,28322894,Andrew,Sydney,1621,0,0,180,Hotel Room,1621,1,1,0.71204387,1,0,0,2,Unknown,North America,1
57749,15,557710252,Angeline,Sydney,117,819,7,3,Hotel Room,117,1,1,1,1,2,3,6,Unknown,North America,1
57751,57,169795871,Charlotte,Sydney,234,1638,7,1,Hotel Room,234,1,1,0.71204387,1,1,2,4,Unknown,North America,1
57752,57,148607219,Wyndel Apartments,Sydney,190,0,0,0,Hotel Room,190,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
57753,11,105616362,Shaden,Sydney,95,0,0,3,Private Room,95,1,1,0.71204387,1,1,0,3,Unknown,North America,0
57754,1,11561286,Arthur,Sydney,200,1400,7,9,Hotel Room,200,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57755,1,323825612,Monica,Sydney,125,0,0,36,Hotel Room,125,1,1,0.71204387,2,2,2,4,Unknown,North America,1
57756,117,301753450,Tim,Sydney,258,0,0,24,Hotel Room,258,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,1
57758,1,256755808,Julie,Sydney,379,0,0,18,Hotel Room,379,1,1,1,1,2,3,6,Unknown,North America,1
57759,1,1972373,Lisa,Sydney,1100,0,0,2,Hotel Room,1100,1,0,1,2,2,3,6,Unknown,North America,0
57760,1,69473169,James,Sydney,87,0,0,51,Private Room,87,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57761,1,107741344,Leanne,Sydney,59,0,0,43,Hotel Room,59,1,0,1,1,1,2,2,Unknown,North America,0
57762,6,32022136,Wanhong,Sydney,176,0,0,63,Hotel Room,176,1,1,1,1,1,1,2,Unknown,North America,1
57763,1,80789267,Moira,Sydney,1021,0,0,52,Hotel Room,1021,1,1,1,3,5,6,7,Unknown,North America,1
57764,93,23717928,Palm Beach Holiday Rentals,Sydney,2066,0,0,0,Hotel Room,2066,1,1,0.71204387,4,5,6,7,Unknown,North America,0
57765,117,301753450,Tim,Sydney,255,1785,7,4,Hotel Room,255,1,0.817240899,0.71204387,1,2,3,4,Unknown,North America,1
57766,1,1503215,Johanna,Sydney,660,0,0,40,Hotel Room,660,1,0.817240899,0.71204387,2,3,3,6,Unknown,North America,0
57767,9,10982120,Nina,Sydney,3393,23751,7,2,Hotel Room,3393,1,1,0.71204387,3,3,3,6,Unknown,North America,1
57768,1,33529865,Pippa,Sydney,99,0,0,0,Hotel Room,99,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57770,1,17623720,Chris,Sydney,450,0,0,7,Hotel Room,450,1,1,0.71204387,2,2,2,4,Unknown,North America,0
57772,21,293526132,Maisonnets,Sydney,635,0,0,52,Hotel Room,635,1,1,1,2,3,3,6,Unknown,North America,1
57774,900,279001183,Madecomfy,Sydney,179,0,0,10,Hotel Room,179,1,0,0,1,0,1,2,Unknown,North America,0
57775,41,270132187,Ween,Sydney,170,0,0,77,Hotel Room,170,1,0,0,1,1,2,2,Unknown,North America,0
57776,55,185783910,Annie,Sydney,162,0,0,41,Hotel Room,162,1,0,0,1,0,1,2,Unknown,North America,0
57778,1,32461158,Stefan,Sydney,731,0,0,31,Hotel Room,731,1,1,1,3,3,3,6,Unknown,North America,1
57780,73,5215877,Milan,Sydney,756,4536,6,2,Hotel Room,756,1,0,1,3,6,8,7,Unknown,North America,0
57781,136,15739069,The Apartment Service,Sydney,313,0,0,0,Hotel Room,313,1,0.817240899,0.71204387,2,3,3,6,Unknown,North America,0
57782,6,512283403,Mandy,Sydney,318,2226,7,2,Hotel Room,318,1,1,1,2,3,0,7,Unknown,North America,1
57783,23,381393416,Polly,Sydney,127,0,0,27,Private Room,127,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57784,1,470848156,Lucy,Sydney,201,1407,7,14,Hotel Room,201,1,1,0.71204387,2,3,3,5,Unknown,North America,1
57785,1,69705214,Ash,Sydney,201,0,0,8,Hotel Room,201,1,0,0.71204387,1,1,1,2,Unknown,North America,0
57786,93,91961414,Kimi,Sydney,205,0,0,7,Hotel Room,205,1,0.817240899,0.71204387,1,1,2,4,Unknown,North America,0
57787,117,301753450,Tim,Sydney,304,0,0,29,Hotel Room,304,1,0.817240899,0.71204387,2,2,2,4,Unknown,North America,0
57788,900,279001183,Madecomfy,Sydney,244,0,0,30,Hotel Room,244,1,0,0,2,2,2,4,Unknown,North America,0
57789,3,104281282,Hilde,Sydney,266,0,0,158,Hotel Room,266,1,1,0.71204387,1,3,5,7,Unknown,North America,1
57790,2,59807232,Cassandra,Sydney,330,0,0,12,Hotel Room,330,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57791,93,23717928,Palm Beach Holiday Rentals,Sydney,1840,12880,7,1,Hotel Room,1840,1,1,0.71204387,4,6,6,7,Unknown,North America,0
57792,73,5215877,Milan,Sydney,199,0,0,34,Hotel Room,199,1,0,1,2,2,4,6,Unknown,North America,0
57793,1,55971161,Amanda,Sydney,700,4900,7,2,Hotel Room,700,0,1,1,1,4,5,7,Unknown,North America,1
57794,2,4376336,Christiane,Sydney,159,0,0,46,Private Room,159,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57796,115,2450066,Hotelesque,Sydney,310,0,0,29,Hotel Room,310,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57797,2,173881840,Stephane,Sydney,450,0,0,65,Hotel Room,450,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57798,2,55719038,John,Sydney,243,1701,7,2,Hotel Room,243,1,1,1,1,1,2,3,Unknown,North America,1
57799,1,191086559,Joanna,Sydney,200,0,0,24,Hotel Room,200,1,1,0.71204387,1,1,2,3,Unknown,North America,1
57800,16,234236412,Leo,Sydney,292,0,0,15,Hotel Room,292,1,1,0.71204387,2,2,2,4,Unknown,North America,0
57801,2,106099670,Chun Lan,Sydney,48,240,5,1,Private Room,48,1,0,0,1,3,4,4,Unknown,North America,0
57802,136,15739069,The Apartment Service,Sydney,232,1392,6,2,Hotel Room,232,1,0.817240899,0.71204387,2,2,3,4,Unknown,North America,0
57803,48,95214788,Cushie - Concierge Services,Sydney,400,1600,4,1,Hotel Room,400,1,0.817240899,0.71204387,2,2,2,4,Unknown,North America,0
57804,34,44869453,Ernest,Sydney,273,1911,7,1,Hotel Room,273,1,0.817240899,0.71204387,2,2,3,5,Unknown,North America,0
57805,1,23879316,Ketty,Sydney,150,0,0,0,Hotel Room,150,1,1,1,1,1,1,2,Unknown,North America,0
57806,10,22979286,Emma,Sydney,136,0,0,14,Private Room,136,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57807,900,279001183,Madecomfy,Sydney,311,0,0,11,Hotel Room,311,1,0,0,1,1,1,2,Unknown,North America,0
57808,74,251905190,Brody,Sydney,216,0,0,31,Hotel Room,216,1,0,0,2,2,4,6,Unknown,North America,0
57809,48,95214788,Cushie - Concierge Services,Sydney,1250,0,0,5,Hotel Room,1250,1,0.817240899,0.71204387,2,4,3,6,Unknown,North America,0
57810,3,120450157,Patricia,Sydney,85,0,0,57,Hotel Room,85,1,1,1,1,1,1,2,Unknown,North America,0
57811,2,54924558,Hudson,Sydney,250,0,0,40,Hotel Room,250,1,0,0.71204387,2,2,4,7,Unknown,North America,0
57812,1,8352502,Sylvia,Sydney,220,0,0,27,Hotel Room,220,1,0,0,1,2,3,4,Unknown,North America,0
57814,9,218683294,Julian,Sydney,3540,0,0,0,Hotel Room,3540,1,0,0,5,4,4,7,Unknown,North America,0
57815,33,427011670,Emma&Amp;Roger,Sydney,119,0,0,2,Hotel Room,119,1,1,0.71204387,1,0,1,2,Unknown,North America,0
57816,38,550751733,Red Ant,Sydney,82,574,7,1,Private Room,82,1,1,1,2,1,1,2,Unknown,North America,1
57819,1,271894447,Frances,Sydney,263,0,0,17,Hotel Room,263,1,1,1,1,2,3,5,Unknown,North America,0
57820,8,57467489,Fiona,Sydney,245,1715,7,1,Hotel Room,245,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57821,51,185126628,Evan,Sydney,217,0,0,0,Hotel Room,217,1,0.817240899,1,1,1,1,3,Unknown,North America,0
57822,1,50150402,Palisa & Matt,Sydney,879,0,0,4,Hotel Room,879,1,1,0.71204387,1,3,3,6,Unknown,North America,0
57824,1,118124268,Clementine,Sydney,200,0,0,15,Hotel Room,200,1,1,0.71204387,1,2,2,4,Unknown,North America,1
57825,74,108083073,Urban Stays,Sydney,237,0,0,17,Hotel Room,237,1,0.817240899,0.71204387,1,1,0,2,Unknown,North America,0
57826,2,395866291,Chrisanthi,Sydney,345,0,0,0,Hotel Room,345,1,1,0.71204387,1,2,0,4,Unknown,North America,0
57827,900,279001183,Madecomfy,Sydney,519,0,0,16,Hotel Room,519,1,0,0,2,4,4,7,Unknown,North America,0
57828,1,74265114,Eduardo,Sydney,40,0,0,0,Private Room,40,0,0,0,2,1,1,2,Unknown,North America,0
57829,3,2207704,Max,Sydney,251,0,0,30,Hotel Room,251,1,1,1,1,2,2,3,Unknown,North America,1
57830,2,107810110,Antonio,Sydney,183,0,0,0,Private Room,183,0,0,0,1,1,1,1,Unknown,North America,0
57831,10,475693808,Punthill,Sydney,422,0,0,0,Hotel Room,422,1,1,0.71204387,2,2,2,4,Unknown,North America,0
57832,43,102664004,Megan,Sydney,190,0,0,42,Hotel Room,190,1,1,0.71204387,1,1,2,3,Unknown,North America,0
57833,15,24048741,Tommy,Sydney,486,0,0,218,Hotel Room,486,1,0.817240899,1,2,2,4,5,Unknown,North America,1
57834,1,221155129,00Zdemir,Sydney,250,0,0,0,Private Room,250,0,0,0,1,1,1,2,Unknown,North America,0
57835,2,5400697,Bruno,Sydney,100,0,0,0,Private Room,100,0,0,0,1,1,1,1,Unknown,North America,0
57836,1,547996517,Anthony,Sydney,530,3710,7,3,Hotel Room,530,1,1,1,1,2,0,3,Unknown,North America,1
57837,9,357566424,Short Term Apartment,Sydney,216,648,3,3,Hotel Room,216,1,0,0,3,5,5,7,Unknown,North America,0
57838,1,35197914,Katherine,Sydney,364,0,0,5,Hotel Room,364,0,1,1,1,2,2,4,Unknown,North America,0
57839,900,279001183,Madecomfy,Sydney,322,0,0,29,Hotel Room,322,1,0,0,1,2,2,4,Unknown,North America,0
57840,25,58493643,Toni,Sydney,232,0,0,36,Hotel Room,232,1,1,0.71204387,1,2,2,3,Unknown,North America,0
57841,23,381393416,Polly,Sydney,127,0,0,35,Private Room,127,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57842,1,10727973,Tonino,Sydney,350,0,0,35,Hotel Room,350,1,1,1,1,2,4,4,Unknown,North America,0
57843,3,22187296,Belinda,Sydney,1436,0,0,17,Hotel Room,1436,1,1,0.71204387,3,4,9,7,Unknown,North America,0
57845,199,7409213,L'Abode Accommodation Specialist,Sydney,384,0,0,3,Hotel Room,384,1,1,1,2,3,3,5,Unknown,North America,1
57846,6,50174640,Charles,Sydney,252,0,0,59,Hotel Room,252,1,0.817240899,1,1,2,2,4,Unknown,North America,0
57848,1,1943399,Paul And Raymond,Sydney,165,0,0,568,Hotel Room,165,1,1,0.71204387,1,1,2,4,Unknown,North America,1
57850,1,4433100,Lucy,Sydney,170,1190,7,1,Hotel Room,170,1,0,0.71204387,1,2,2,3,Unknown,North America,0
57851,2,489404570,Cynthia,Sydney,117,0,0,14,Hotel Room,117,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57853,74,108083073,Urban Stays,Sydney,281,0,0,6,Hotel Room,281,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,1
57854,2,2874517,Ross,Sydney,150,0,0,175,Private Room,150,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
57855,4,11564813,Dean,Sydney,222,0,0,10,Hotel Room,222,1,1,1,1,1,1,2,Unknown,North America,1
57857,1,225326067,Joanne,Sydney,180,0,0,10,Hotel Room,180,1,1,1,1,1,1,3,Unknown,North America,0
57858,8,181698992,Finn,Sydney,160,0,0,130,Hotel Room,160,1,1,0.71204387,1,1,2,2,Unknown,North America,0
57859,93,23717928,Palm Beach Holiday Rentals,Sydney,1760,0,0,0,Hotel Room,1760,1,1,0.71204387,3,4,5,7,Unknown,North America,0
57860,2,340412410,Yimu,Sydney,455,0,0,915,Hotel Room,455,1,1,1,1,0,1,2,Unknown,North America,0
57861,1,47344783,Shelley,Sydney,125,0,0,4,Hotel Room,125,1,1,0.71204387,1,2,3,4,Unknown,North America,0
57862,1,46898742,Chris,Sydney,214,0,0,241,Hotel Room,214,1,1,1,1,0,1,2,Unknown,North America,1
57863,3,512455013,Steven,Sydney,181,0,0,5,Hotel Room,181,1,1,0.71204387,2,2,3,5,Unknown,North America,0
57864,4,18796434,Olga,Sydney,167,0,0,19,Hotel Room,167,1,1,0.71204387,1,1,2,5,Unknown,North America,0
57865,2,21724006,Gabriel,Sydney,250,0,0,5,Hotel Room,250,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57868,1,186815781,Ray,Sydney,234,0,0,40,Hotel Room,234,1,1,1,1,1,1,2,Unknown,North America,0
57869,2,53874311,Daniel,Sydney,150,0,0,2,Hotel Room,150,1,1,0.71204387,1,2,2,2,Unknown,North America,1
57870,3,29964589,Adina Apartments,Sydney,490,0,0,2,Hotel Room,490,1,0.817240899,0.71204387,2,2,2,4,Unknown,North America,0
57871,6,200300026,Valuesuites,Sydney,248,0,0,58,Private Room,248,1,1,0.71204387,1,1,2,2,Unknown,North America,0
57872,23,51035152,Tim,Sydney,204,0,0,6,Hotel Room,204,1,0.817240899,0.71204387,1,1,2,4,Unknown,North America,0
57873,73,382384057,360 (Hidden By Airbnb),Sydney,164,0,0,80,Hotel Room,164,1,1,0.71204387,1,2,4,5,Unknown,North America,0
57874,16,457666854,Zeam,Sydney,255,0,0,25,Hotel Room,255,1,1,1,2,2,2,4,Unknown,North America,0
57876,1,31058424,Rekha,Sydney,131,0,0,47,Hotel Room,131,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57877,1,475901253,Ross,Sydney,1500,0,0,3,Hotel Room,1500,1,0.817240899,1,2,2,2,4,Unknown,North America,0
57878,1,20536925,Sarah,Sydney,341,0,0,37,Hotel Room,341,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57879,900,279001183,Madecomfy,Sydney,249,0,0,15,Hotel Room,249,1,0,0,1,2,2,4,Unknown,North America,0
57881,31,458881128,Carina,Sydney,241,0,0,29,Hotel Room,241,1,1,0.71204387,1,1,2,3,Unknown,North America,0
57882,57,132288219,Eric Wu,Sydney,173,0,0,18,Hotel Room,173,1,1,0.71204387,2,2,3,5,Unknown,North America,0
57883,41,270132187,Ween,Sydney,120,0,0,35,Hotel Room,120,1,0,0,1,1,1,2,Unknown,North America,0
57884,72,407392360,Furnished Properties,Sydney,269,0,0,240,Hotel Room,269,1,0.817240899,0.71204387,1,2,2,4,Unknown,North America,0
57885,1,12295036,Manuel,Sydney,230,1610,7,2,Hotel Room,230,1,1,1,1,3,4,5,Unknown,North America,1
57887,1,177584948,Leila,Sydney,428,0,0,2,Hotel Room,428,1,1,1,2,4,6,7,Unknown,North America,1
57888,900,279001183,Madecomfy,Sydney,208,0,0,0,Hotel Room,208,1,0,0,1,1,1,2,Unknown,North America,0
57889,34,44869453,Ernest,Sydney,235,0,0,6,Hotel Room,235,1,0.817240899,0.71204387,1,2,3,4,Unknown,North America,0
57890,4,133826734,Australian Executive Apartments,Sydney,528,0,0,141,Hotel Room,528,0,1,1,2,3,4,6,Unknown,North America,0
57891,1,252917582,Nathan,Sydney,1000,0,0,43,Hotel Room,1000,1,0.817240899,0.71204387,1,2,2,4,Unknown,North America,0
57892,1,544931602,Kate,Sydney,1050,0,0,0,Hotel Room,1050,1,1,0,3,3,3,6,Unknown,North America,0
57893,1,3014928,Remco,Sydney,519,0,0,95,Hotel Room,519,1,1,0.71204387,2,2,3,4,Unknown,North America,0
57894,3,34319354,Han,Sydney,263,0,0,31,Hotel Room,263,1,0,1,1,2,3,6,Unknown,North America,0
57895,1,51096070,Peace,Sydney,133,0,0,16,Hotel Room,133,1,0,1,1,1,1,2,Unknown,North America,0
57896,4,230140971,Alice,Sydney,164,0,0,17,Hotel Room,164,1,1,1,2,2,2,6,Unknown,North America,0
57898,1,53092882,Sunny,Sydney,117,0,0,37,Private Room,117,1,1,0.71204387,1,1,1,1,Unknown,North America,1
57901,93,91961414,Kimi,Sydney,170,0,0,114,Hotel Room,170,1,0.817240899,0.71204387,1,0,1,3,Unknown,North America,1
57902,3,26127502,Mark,Sydney,124,0,0,64,Hotel Room,124,1,0.817240899,1,1,0,2,2,Unknown,North America,0
57903,50,324511820,Dong,Sydney,185,0,0,12,Hotel Room,185,1,0.817240899,0.71204387,2,2,3,6,Unknown,North America,0
57905,1,34004704,Tim,Sydney,1250,0,0,0,Hotel Room,1250,0,1,0,3,4,5,7,Unknown,North America,0
57906,1,9666384,Irene,Sydney,150,0,0,50,Hotel Room,150,1,0.817240899,0.71204387,1,2,2,4,Unknown,North America,0
57907,1,549852363,Mengyao,Sydney,222,1554,7,9,Hotel Room,222,1,1,0.71204387,2,2,2,4,Unknown,North America,1
57908,35,510052112,Chauman,Sydney,208,0,0,4,Hotel Room,208,1,1,0.71204387,1,2,2,5,Unknown,North America,0
57909,7,4089104,Niklas,Sydney,368,0,0,68,Hotel Room,368,1,1,1,1,2,4,5,Unknown,North America,1
57910,4,30626488,Rick,Sydney,170,0,0,133,Hotel Room,170,1,0.817240899,1,1,1,1,2,Unknown,North America,0
57912,14,14739318,Anna,Sydney,614,0,0,34,Hotel Room,614,1,1,1,1,3,4,6,Unknown,North America,1
57913,1,76646658,Davin,Sydney,149,0,0,87,Hotel Room,149,1,1,1,1,1,2,3,Unknown,North America,1
57914,1,2904658,Seamus,Sydney,159,0,0,31,Hotel Room,159,1,1,1,1,1,1,2,Unknown,North America,0
57915,3,50725147,Mark,Sydney,256,0,0,131,Hotel Room,256,1,1,0.71204387,1,1,1,4,Unknown,North America,1
57916,2,116794900,Debbie,Sydney,188,0,0,52,Private Room,188,1,1,1,1,0,3,5,Unknown,North America,0
57917,1,42152922,Iain & Margie,Sydney,420,0,0,43,Hotel Room,420,1,1,0.71204387,2,2,2,4,Unknown,North America,1
57918,1,375327268,Justyna,Sydney,200,1400,7,6,Hotel Room,200,1,1,1,1,2,0,4,Unknown,North America,1
57919,13,170110669,Ken,Sydney,156,0,0,11,Hotel Room,156,1,1,0.71204387,1,1,1,3,Unknown,North America,0
57920,1,10512869,Maria,Sydney,251,0,0,21,Hotel Room,251,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57921,1,185610151,Nelia,Sydney,50,350,7,1,Private Room,50,0,0,0,2,3,3,2,Unknown,North America,0
57922,2,39227325,Daniel,Sydney,200,0,0,43,Private Room,200,1,1,1,1,1,1,2,Unknown,North America,1
57923,1,7882223,Gina,Sydney,299,0,0,6,Hotel Room,299,1,1,1,1,2,2,4,Unknown,North America,0
57924,1,17794577,Aj,Sydney,116,812,7,1,Private Room,116,0,0,0,1,1,1,1,Unknown,North America,0
57925,5,228996077,David,Sydney,160,0,0,68,Hotel Room,160,1,1,1,1,1,2,2,Unknown,North America,0
57926,1,1257913,Serap,Sydney,115,0,0,37,Hotel Room,115,1,1,1,1,2,2,4,Unknown,North America,0
57927,70,137278159,Likehome,Sydney,179,0,0,18,Hotel Room,179,1,1,1,2,2,2,4,Unknown,North America,0
57928,1,5696989,La,Sydney,243,0,0,37,Hotel Room,243,1,1,0,1,1,2,3,Unknown,North America,0
57929,1,3594086,Louise,Sydney,180,0,0,6,Hotel Room,180,1,1,1,1,1,1,2,Unknown,North America,0
57930,24,91931192,Zara Tower Hotel,Sydney,428,2568,6,2,Hotel Room,428,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57931,38,550751733,Red Ant,Sydney,170,1190,7,1,Hotel Room,170,1,1,1,1,3,3,6,Unknown,North America,1
57933,1,68031588,Ross,Sydney,149,0,0,53,Hotel Room,149,1,1,1,1,1,1,2,Unknown,North America,1
57934,72,407392360,Furnished Properties,Sydney,207,1242,6,1,Hotel Room,207,1,0.817240899,0.71204387,2,2,2,4,Unknown,North America,0
57935,73,382384057,360 (Hidden By Airbnb),Sydney,152,0,0,20,Hotel Room,152,1,1,0.71204387,1,1,2,4,Unknown,North America,0
57937,1,259696262,Michelle,Sydney,100,600,6,5,Hotel Room,100,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57938,1,200467473,Marie,Sydney,280,0,0,0,Hotel Room,280,1,1,0.71204387,1,1,2,3,Unknown,North America,0
57939,4,24139004,Kesii,Sydney,230,0,0,92,Hotel Room,230,1,1,0.71204387,1,2,2,5,Unknown,North America,0
57940,74,108083073,Urban Stays,Sydney,244,0,0,52,Hotel Room,244,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
57942,1,27391839,Gayle And Trevor,Sydney,89,0,0,236,Hotel Room,89,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57943,73,382384057,360 (Hidden By Airbnb),Sydney,225,0,0,40,Hotel Room,225,1,1,0.71204387,2,3,4,7,Unknown,North America,0
57944,1,14773380,Larah,Sydney,360,0,0,0,Hotel Room,360,1,1,0.71204387,1,3,3,6,Unknown,North America,0
57945,3,174258795,Sammy,Sydney,125,875,7,4,Private Room,125,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
57946,41,452931721,Squirrel Zone,Sydney,149,0,0,9,Hotel Room,149,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,1
57947,1,43924933,Jackie,Sydney,146,0,0,316,Hotel Room,146,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57948,1,388246811,Martin & Beth,Sydney,114,0,0,131,Hotel Room,114,1,1,0.71204387,1,1,1,2,Unknown,North America,1
57949,2,276938778,Alicia,Sydney,130,910,7,4,Private Room,130,1,0.817240899,0.71204387,1,1,1,1,Unknown,North America,0
57950,11,425070402,Neighbourhood By Twt,Sydney,211,0,0,78,Hotel Room,211,1,1,1,1,1,2,4,Unknown,North America,0
57951,1,17621548,Ben,Sydney,425,0,0,2,Hotel Room,425,1,1,1,2,4,3,6,Unknown,North America,0
57952,4,391875623,Madonna,Sydney,423,0,0,45,Hotel Room,423,1,0.817240899,0.71204387,1,2,3,5,Unknown,North America,0
57953,1,11341717,Joanna,Sydney,180,0,0,7,Hotel Room,180,1,1,1,1,1,1,2,Unknown,North America,0
57954,15,1972133,Phillip,Sydney,335,0,0,0,Hotel Room,335,1,1,0.71204387,1,2,2,4,Unknown,North America,0
57955,13,170110669,Ken,Sydney,121,0,0,19,Hotel Room,121,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57958,3,60085039,Felipe,Sydney,90,0,0,7,Hotel Room,90,1,1,0.71204387,1,1,1,2,Unknown,North America,0
57959,136,15739069,The Apartment Service,Sydney,150,0,0,2,Hotel Room,150,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
57961,23,326403594,Claire,Sydney,261,0,0,41,Hotel Room,261,1,1,0.71204387,2,2,3,5,Unknown,North America,1
57962,2,102457851,Lily,Sydney,217,0,0,86,Hotel Room,217,1,1,0.71204387,2,4,4,6,Unknown,North America,0
57963,1,53892051,Ourania,Sydney,210,0,0,0,Hotel Room,210,0,0,0,1,1,1,2,Unknown,North America,0
57964,1,5580495,Talya,Sydney,1241,0,0,0,Hotel Room,1241,1,0,1,3,4,4,6,Unknown,North America,0
57965,1,12940875,Rivkah,Sydney,110,0,0,39,Hotel Room,110,1,1,1,1,1,1,2,Unknown,North America,1
57966,1,27926990,Anita,Sydney,98,0,0,42,Hotel Room,98,1,0,0,1,1,1,2,Unknown,North America,0
57968,70,137278159,Likehome,Sydney,169,0,0,11,Hotel Room,169,1,1,1,2,2,3,4,Unknown,North America,0
57969,1,8923272,Emma,Sydney,350,2450,7,1,Hotel Room,350,1,0,0,2,4,4,7,Unknown,North America,0
57970,1,23935077,Hana,Sydney,221,0,0,27,Hotel Room,221,1,1,1,1,1,1,2,Unknown,North America,0
57971,2,218507065,Ivana,Sydney,125,0,0,27,Hotel Room,125,1,0.817240899,1,1,1,2,4,Unknown,North America,0
57972,1,132251205,Ricardo,Sydney,70,0,0,0,Private Room,70,1,0,0,1,1,1,2,Unknown,North America,0
57973,70,137278159,Likehome,Sydney,115,805,7,1,Hotel Room,115,1,1,1,1,1,1,2,Unknown,North America,1
57974,41,270132187,Ween,Sydney,129,0,0,79,Hotel Room,129,1,0,0,1,1,2,4,Unknown,North America,0
57975,1,88062864,Jaquita,Sydney,895,6265,7,1,Hotel Room,895,0,1,1,3,4,5,7,Unknown,North America,1
57976,1,231021171,Prue,Sydney,300,0,0,4,Hotel Room,300,0,1,1,1,1,1,2,Unknown,North America,0
57977,1,295261066,Adina Apartment Hotel,Sydney,219,0,0,10,4,219,1,1,1,1,1,1,2,Unknown,North America,0
57978,1,53605713,Katie,Sydney,595,0,0,4,Hotel Room,595,1,1,0.71204387,2,2,2,5,Unknown,North America,0
57979,6,409007984,Xian,Sydney,205,0,0,22,Hotel Room,205,1,1,1,1,1,2,4,Unknown,North America,0
57980,5,239846720,Avoca Randwick,Sydney,257,0,0,116,4,257,1,1,1,1,0,1,2,Unknown,North America,0
